"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"1209","chr7",77166627,77167726,1100,"*",15,3.71353970595185e-31,8.82594621093239e-19,5.94034834626757e-05,6.6629928395576e-19,0.0121029427206283,0.00630563590423033,"PTPN12"
"1210","chr6",105388153,105389544,1392,"*",6,4.49388193943603e-28,2.58999619952851e-17,1.28539105332738e-07,6.90242653313095e-19,0.373033179106372,0.213478250343424,"LINC00577"
"1211","chr16",2317538,2318988,1451,"*",12,9.07169284636328e-23,1.12857981765886e-19,4.64782488552386e-05,7.0732858384182e-19,0.138821865383236,0.0263041559945779,"MIR940, RNPS1, AC009065.2"
"1212","chr21",40554907,40555880,974,"*",8,1.35797728566952e-27,3.09619206799268e-19,2.73453783577667e-06,7.61540944716178e-19,0.0129842783084595,0.00775518181713915,"PSMG1"
"1213","chr19",5719823,5720863,1041,"*",14,1.58990751454485e-26,2.10306068263696e-20,0.000204280229808968,7.66660700095294e-19,0.0308576933151866,0.00694447130240073,"CATSPERD, LONP1"
"1214","chr19",22604979,22605789,811,"*",5,1.44800304519738e-29,3.76948720457948e-18,1.30462141692134e-07,7.68267662868104e-19,0.346744427391954,0.179699636683912,"AC011516.1, ZNF98"
"1215","chr16",84075870,84076941,1072,"*",6,1.24697349639107e-28,5.05914934695731e-20,4.47323420547191e-07,7.72691436157331e-19,-0.247169048823351,-0.179285898457302,"SLC38A8"
"1216","chr5",36876111,36877626,1516,"*",9,7.33465996393784e-24,1.3230836987189e-18,3.71447656675981e-05,7.92520130508043e-19,0.0517705202966243,0.0117709914379312,"NIPBL"
"1217","chr6",127587721,127588823,1103,"*",10,1.33538550844907e-27,2.151203299934e-18,1.33980622504539e-05,8.01752310704103e-19,0.0200424953189672,0.00619509415162224,"RNF146"
"1218","chr14",97499908,97500345,438,"*",4,7.47986317847342e-32,5.93496935570727e-16,1.51210756507331e-13,8.04511315438842e-19,0.362623163699556,0.198248098006384,NA
"1219","chr22",46692412,46693348,937,"*",13,1.02860474180774e-28,1.86472781320995e-17,4.04025578550188e-05,8.18704503214736e-19,-0.0642150778141664,-0.00285621218119629,"GTSE1"
"1220","chr22",36044151,36044792,642,"*",5,2.27106140178355e-26,3.13863284304689e-17,1.31898658562663e-07,8.37067110876073e-19,-0.33609894057797,-0.142442791243293,"APOL6"
"1221","chr11",64980819,64981596,778,"*",7,1.30255520133561e-27,8.97869713825663e-20,9.22653313480116e-06,8.37651164021308e-19,-0.254959357610605,-0.135930517157453,"SLC22A20"
"1222","chr15",69112456,69113988,1533,"*",10,2.51951741331618e-30,3.6465239482721e-18,8.16597367223593e-06,8.46244344753564e-19,0.0134313534789381,0.00795507871157984,"SPESP1, ANP32A"
"1223","chr3",160117013,160118610,1598,"*",12,3.22491496948305e-26,3.07118569271626e-20,0.000262834461589751,8.47246382112762e-19,0.0227469324292649,0.0108242915963422,"SMC4, RP11-432B6.3, IFT80"
"1224","chr2",70056267,70057479,1213,"*",12,4.06341193995943e-29,5.3594475451174e-17,6.23213272163597e-06,8.49551797064017e-19,0.0255157681433212,0.0044354146923624,"GMCL1"
"1225","chr6",100060917,100061972,1056,"*",7,1.17614447498864e-30,6.23137956022056e-17,1.41968051165261e-08,8.97719028224051e-19,0.313255521813444,0.185752448895381,"PRDM13"
"1226","chr12",109535320,109536430,1111,"*",12,3.71412519383189e-25,3.14926473186018e-19,9.53997048105759e-05,9.17214075127717e-19,0.12597168874875,0.0143950612071678,"UNG"
"1227","chr3",45730181,45731405,1225,"*",18,2.72020675206117e-29,1.82317921552059e-15,5.04111392438541e-05,9.17539210601665e-19,0.0140431080137072,0.00656777810435565,"SACM1L, LIMD1-AS1"
"1228","chr8",109094793,109096151,1359,"*",13,2.76651727949546e-25,1.00668671643114e-20,2.73916865689516e-05,9.19110899378678e-19,0.227578799958041,0.131394976391919,"RSPO2"
"1229","chr6",19692011,19692418,408,"*",5,4.90261004685403e-27,1.00293093807106e-19,9.08636945709181e-07,9.27254508659675e-19,0.281829459646772,0.191512692729232,"RP1-167F1.2, RP3-471C18.2"
"1230","chr12",95867190,95868393,1204,"*",15,7.34994689997751e-31,6.38205936010527e-15,4.89035894977287e-06,9.3303045923285e-19,0.118768194634368,0.0122766954862422,"METAP2"
"1231","chr9",17906338,17907485,1148,"*",4,1.80063311187507e-27,5.16623812371914e-20,8.65180235868349e-07,9.64458598865327e-19,0.256470185136156,0.204875430499984,NA
"1232","chr9",137392877,137393288,412,"*",4,7.11651634654295e-27,7.82486909547264e-20,1.98475423457699e-07,9.67931879008204e-19,0.268088620427529,0.238352518836453,NA
"1233","chr4",68410573,68411531,959,"*",10,2.92598447485808e-28,3.44192899139835e-18,8.1521686470909e-06,1.0107863108254e-18,0.0268997916749157,0.0116769921863181,"CENPC"
"1234","chr10",115613834,115615082,1249,"*",16,1.20598070299882e-25,8.55335478998905e-21,0.000876110680649675,1.01472604661955e-18,0.0305675690289996,0.0107546391738537,"NHLRC2, DCLRE1A"
"1235","chr10",88427400,88428429,1030,"*",10,4.83459500539549e-26,1.82081103060566e-20,4.88631742560504e-05,1.01496182093595e-18,0.198718507992608,-0.0220360828748472,"LDB3"
"1236","chr1",51425360,51426414,1055,"*",15,1.84094205066708e-27,3.74577078146491e-16,8.16043761251348e-05,1.01767094582669e-18,0.0524863446295191,0.00882396872280884,"FAF1"
"1237","chr12",122018177,122019525,1349,"*",16,7.0915538983526e-25,3.54666322802961e-20,0.00134816672404536,1.02610652699319e-18,-0.248187602781586,-0.0580313988586685,"RP13-941N14.1, KDM2B"
"1238","chr3",52719575,52720323,749,"*",7,3.47401238426342e-26,3.23127116103504e-20,2.24831450145172e-05,1.03102000259361e-18,0.00633706763946181,0.0047764837019099,"GNL3, PBRM1"
"1239","chr19",40971204,40972323,1120,"*",13,1.05309183403538e-29,4.20353786667729e-16,1.55712515672186e-05,1.03289938483451e-18,0.0276874870952763,0.00745788102227356,"SPTBN4, BLVRB"
"1240","chr7",2149674,2151184,1511,"*",7,3.19903153580085e-29,1.04180129417182e-18,5.33421075234501e-08,1.0391177461235e-18,-0.402032262740905,-0.223250081735036,"MAD1L1"
"1241","chr4",72052120,72053397,1278,"*",8,1.25413151210866e-26,6.74832628566081e-17,5.74482257521112e-06,1.06376889576778e-18,0.0251938388001877,0.0101843004610971,"SLC4A4"
"1242","chr18",13725923,13727230,1308,"*",10,7.10236646641846e-28,1.63087302388686e-17,2.38088591502876e-05,1.07226030451476e-18,0.0110397945593573,0.00510518743527072,"RNMT, FAM210A"
"1243","chr5",139089315,139091012,1698,"*",8,3.88810365622457e-24,1.07340174678492e-17,7.27604281657823e-06,1.07280421634997e-18,-0.318889459728976,-0.0944792086844049,"CTB-35F21.1"
"1244","chr5",107007126,107009064,1939,"*",13,1.15892111093992e-21,6.91765461521147e-19,1.81626656739025e-05,1.11395036754948e-18,0.0235108782347974,0.0109783104459875,NA
"1245","chr6",52929483,52930747,1265,"*",16,1.28285959710596e-25,1.28035867661137e-19,0.00089627193747762,1.11640211027429e-18,0.0149898891633042,0.00654400654231365,"FBXO9"
"1246","chr8",141608316,141608646,331,"*",4,4.16013737264706e-28,8.44822923476616e-20,2.0206310286318e-07,1.13082181928585e-18,-0.409711725400628,-0.35220038113251,"AGO2"
"1247","chr4",5889876,5890751,876,"*",9,6.69915234540585e-28,3.62218175928061e-20,3.09938644331785e-05,1.14079900314062e-18,0.268397851190664,0.170447846747863,"CRMP1"
"1248","chr13",113241827,113243141,1315,"*",14,3.33573824317629e-29,5.40294196330671e-17,4.21702005317852e-07,1.14429966354515e-18,0.142871786441567,0.0287109951454556,"TUBGCP3"
"1249","chr2",220173591,220174251,661,"*",5,1.42963560453678e-28,5.64131132900395e-19,2.91257327812626e-08,1.1623442520155e-18,0.376791849924191,0.271707902132531,"PTPRN"
"1250","chr7",4998045,4998714,670,"*",6,2.7129327722781e-29,1.27109235104369e-18,2.27071053402504e-08,1.16740708272716e-18,0.247363223368254,0.188190238540774,"MMD2"
"1251","chr6",13274151,13274284,134,"*",3,3.80254425135505e-27,1.08928489056067e-19,9.02743891844949e-08,1.22209927947505e-18,-0.437273039315097,-0.365155525442602,"PHACTR1, RP1-257A7.4, TBC1D7"
"1252","chr19",48017995,48018781,787,"*",14,1.79278153893073e-28,1.90421721241481e-19,0.00016648397554554,1.22589574886505e-18,0.0105299057172288,0.00585547781236164,"NAPA"
"1253","chr10",57387511,57388402,892,"*",7,2.94926722016905e-25,1.4610590716834e-20,4.84535592591011e-05,1.25488737783127e-18,0.35179043576525,0.201414318237497,"PCDH15"
"1254","chr1",43282582,43283185,604,"*",9,1.41166742073923e-26,3.6272996125381e-19,6.44335037526678e-05,1.26623392661008e-18,0.0152833889728002,0.00751412152840416,"ERMAP, CCDC23"
"1255","chr12",5152546,5153947,1402,"*",8,1.18340866647991e-30,3.89606922014594e-19,2.27343661986197e-06,1.26902578099807e-18,0.247996680754397,0.157377906966469,"KCNA5"
"1256","chr17",5094881,5095455,575,"*",11,2.75702278081135e-27,9.5547539273039e-20,0.000167464594553676,1.2736821709079e-18,0.0144305669071557,0.00699536709053057,"RP11-333E1.1, ZNF594"
"1257","chr12",105629518,105630720,1203,"*",8,1.17534710513065e-27,1.04076739580603e-15,8.41157957927615e-07,1.2762891777976e-18,-0.181930730430565,-0.0210822866658231,"C12orf75, APPL2"
"1258","chr3",101292685,101293650,966,"*",12,1.0417071180609e-26,3.52541528823724e-17,1.80342483704534e-05,1.32402243734714e-18,0.025273877874165,0.00977101120980109,"PCNP"
"1259","chr6",149867144,149867939,796,"*",11,3.62482685325593e-28,5.96702459508336e-19,4.96717233947717e-05,1.36837327994863e-18,-0.119169401700799,-0.0024165930740221,"PPIL4"
"1260","chr3",197463378,197464306,929,"*",10,2.19007128582504e-27,1.78548128454094e-19,2.38658323809243e-06,1.41101957626617e-18,0.0191014156262595,0.00676559149028384,"FYTTD1, KIAA0226"
"1261","chr14",36295257,36296268,1012,"*",10,2.02747662440614e-27,6.32068091566224e-17,3.16735003229775e-05,1.46063153749161e-18,0.0114803463490447,0.00560707686373842,"BRMS1L, RP11-317N8.5"
"1262","chr5",132112891,132114055,1165,"*",16,8.57581840586751e-28,3.3443177709509e-19,0.000306821609514737,1.47779697049949e-18,0.0884194209013539,0.0359474069290144,"SEPT8"
"1263","chr7",55638230,55639931,1702,"*",7,1.34128821333364e-26,1.15699620325517e-15,4.95266615821985e-08,1.49136578008794e-18,-0.465211656347647,-0.10125455677217,"VOPP1"
"1264","chr1",34630231,34632118,1888,"*",14,2.5151842135169e-24,5.32654344302154e-19,1.27036909133447e-05,1.51580634059145e-18,0.337376938531064,0.120618602713627,"CSMD2"
"1265","chr3",157812475,157813810,1336,"*",8,2.17790183484013e-25,1.17228984159723e-20,5.40791265010719e-05,1.55381265070005e-18,0.305012992736719,0.226743996015493,NA
"1266","chr10",119805826,119806883,1058,"*",8,1.10452954893709e-29,1.23778243667286e-12,1.94176223313658e-07,1.56410319420357e-18,-0.0133947389008728,0.00358158928213718,"CASC2, RAB11FIP2"
"1267","chr19",54369133,54370016,884,"*",10,9.50579983488362e-28,3.49961483842651e-20,2.15866499432276e-06,1.63703185753458e-18,-0.304111036598219,-0.2161747480274,"AC008440.10, MYADM, AC008753.6"
"1268","chr6",117584596,117584815,220,"*",4,6.10907709633063e-29,3.48089213404428e-19,8.8602114195541e-08,1.6601525162428e-18,0.325366968489585,0.257328320372944,NA
"1269","chr4",1407592,1408557,966,"*",5,1.94005673487124e-26,4.24389817355716e-20,4.73197425878437e-06,1.75746612662708e-18,0.343014597709294,0.264356454453667,NA
"1270","chr4",2263061,2264510,1450,"*",11,7.73735287009739e-27,6.05564491171663e-18,4.94580622361622e-06,1.78441651422237e-18,0.0150621406882676,0.00620771453686276,"MXD4"
"1271","chr17",29158363,29159713,1351,"*",12,5.15840057651459e-31,9.12784837553592e-16,1.79643478649185e-05,1.84140001490505e-18,0.0652672485063847,0.013830673748478,"ATAD5"
"1272","chr12",98986792,98987659,868,"*",10,2.22692782849346e-30,6.30880846109359e-18,2.54203416176783e-05,1.84158664810098e-18,0.043189448158534,0.0129897140281318,"SLC25A3"
"1273","chr5",89769860,89771460,1601,"*",15,2.18516516879108e-23,2.46458275309558e-17,6.28795762163173e-05,1.87832783588381e-18,-0.166502211718254,-0.00509579630641166,"POLR3G, MBLAC2"
"1274","chr8",145581686,145582547,862,"*",8,9.3679912087181e-27,2.42394296188847e-19,6.01059775576393e-07,1.88974595995035e-18,-0.0370896629877296,0.00190621509553942,"SLC52A2, FBXL6"
"1275","chr8",140715018,140716495,1478,"*",7,5.79027217868681e-31,1.11104845403847e-19,7.11378078881937e-06,1.89392222535761e-18,0.322323900286863,0.233936636400561,"KCNK9"
"1276","chr14",102553207,102554846,1640,"*",7,4.30908977622519e-24,8.12776481645544e-20,1.23831191210547e-05,1.91138452825731e-18,-0.312789086749512,-0.0421420656708335,"HSP90AA1"
"1277","chr18",61033979,61035055,1077,"*",8,6.14387286972485e-28,4.66762773800316e-19,8.77204606225489e-07,1.9128202502447e-18,0.0205081987748077,0.0107835354406055,"RP11-635N19.1, KDSR"
"1278","chr6",146056083,146057073,991,"*",6,5.30872518046368e-28,6.64929353694807e-19,5.27202636411513e-07,1.95625298585659e-18,0.0306542064698509,0.0105941474957304,"RP3-466P17.1, EPM2A"
"1279","chr17",79107083,79108051,969,"*",5,3.49723270805743e-27,5.02603315784896e-20,7.06514289974465e-06,1.98792806040561e-18,-0.213487947207834,-0.169786610313331,"AATK, MIR1250"
"1280","chr13",26042598,26043472,875,"*",4,6.19764240246203e-26,1.57885374012605e-19,1.28868899369426e-07,2.00315904582167e-18,0.359870534588087,0.280298769035961,"ATP8A2"
"1281","chr6",86302808,86304180,1373,"*",16,7.96584144909823e-26,1.73950004133172e-16,0.000175351535082521,2.01100519984948e-18,0.0154769142670596,0.00597052399490409,"SNX14, RP11-321N4.5"
"1282","chr19",57610536,57610870,335,"*",4,3.62482685325593e-28,5.62284810175043e-18,4.27968216344556e-10,2.05797823326405e-18,0.419705552250872,0.235334421462365,NA
"1283","chr11",47600081,47600972,892,"*",16,5.27922205941911e-26,1.08390939668444e-20,0.000482154164885744,2.07496967128101e-18,0.0157365242626093,0.00800593804429092,"NDUFS3, KBTBD4"
"1284","chr19",13858523,13859137,615,"*",8,7.58452388401553e-26,2.04575566014835e-19,8.32040710892924e-07,2.13540319731715e-18,0.00903113402717379,0.00561969308964926,"CCDC130"
"1285","chr4",925652,926475,824,"*",12,6.86945045293918e-27,9.1112581484534e-20,0.00017301677841816,2.15737187340776e-18,0.0148529119381685,0.00669039031669409,"TMEM175, GAK"
"1286","chr13",113676726,113677777,1052,"*",7,5.34607558544793e-27,9.80767606591062e-19,1.32781083437152e-05,2.16615599272674e-18,-0.313650625846927,-0.199102344932673,"MCF2L"
"1287","chr1",2004636,2006032,1397,"*",10,8.32045154808524e-26,7.94050622265672e-21,8.61350111396366e-05,2.19403894800663e-18,-0.133045124068828,-0.0869904068281085,"PRKCZ"
"1288","chr17",46802740,46804414,1675,"*",9,6.22632019504578e-19,1.0829562410994e-19,4.16647042622141e-05,2.29336997317216e-18,0.329650677626827,0.205941172770736,"PRAC2, HOXB13"
"1289","chr21",28339262,28339487,226,"*",5,3.77343359931405e-27,3.78897460912629e-19,9.02684965750738e-09,2.29963776272926e-18,0.310361391411748,0.215361073534924,NA
"1290","chr6",4135575,4136366,792,"*",11,1.48764332608959e-26,9.39167344991383e-19,0.000122493340765422,2.42178822130721e-18,0.0154335123016565,0.00544040895068843,"RP3-400B16.4, RP3-400B16.1, ECI2"
"1291","chr1",17380527,17380847,321,"*",7,2.70851806157575e-27,2.09414965919271e-19,4.27015750961986e-06,2.45418269068263e-18,0.0222772700693174,0.00885557948981235,"SDHB"
"1292","chr15",23034186,23034700,515,"*",12,1.51847001198268e-27,1.97774010935364e-18,0.000286161075715393,2.46673953400736e-18,0.0171234770038409,0.00776078477321152,"NIPA2"
"1293","chr17",75524350,75525361,1012,"*",7,7.11143553811383e-29,6.15809161487028e-19,4.33327666523946e-08,2.46699555953319e-18,0.305340217574326,0.184687812904575,"RP11-13K12.2"
"1294","chr2",25264625,25265699,1075,"*",13,1.03387852541361e-26,1.4403368401583e-20,0.000746998423979022,2.49539158748396e-18,0.0259613247576942,0.00929627722011565,"EFR3B"
"1295","chr1",39874025,39875238,1214,"*",14,1.02304633943739e-26,9.06629653834437e-19,9.92049394925367e-05,2.53612040157226e-18,0.0458307027791351,0.00982890575782794,"MACF1"
"1296","chr2",467799,468330,532,"*",4,8.04225074197902e-33,4.8520808106955e-18,1.90443385865421e-08,2.59169575531484e-18,0.414911152957577,0.241315963725567,NA
"1297","chr11",122852284,122852698,415,"*",8,5.15758437132279e-28,1.7758632527566e-17,1.41415482805802e-05,2.64033422128667e-18,0.309430593866181,0.183129431504082,"BSX"
"1298","chr4",18023101,18023955,855,"*",8,2.25981486411704e-26,9.68461472959954e-20,5.94659747815555e-05,2.6521405471062e-18,0.0265089419953675,0.0113648102464389,"LCORL"
"1299","chr2",945423,947167,1745,"*",7,1.68736598712737e-26,2.264389209749e-18,7.27958168323792e-07,2.66743616899299e-18,0.343720015743814,0.19215309263197,"SNTG2, AC116614.1"
"1300","chr8",23314907,23315749,843,"*",10,5.23620141714217e-29,2.9057337198708e-16,3.90464244270855e-06,2.75763408924646e-18,0.0158004430884233,0.00496815506096522,"ENTPD4"
"1301","chr16",23652268,23653174,907,"*",17,1.69218297138613e-29,1.87073680704685e-15,4.537335115568e-06,2.76772324951567e-18,0.0231679633550053,0.00758240858181317,"DCTN5, PALB2"
"1302","chr6",30042626,30043597,972,"*",20,1.02076781940882e-32,1.01228304498203e-16,8.28227433439265e-05,2.78434441259525e-18,0.0575978130843941,0.0102767054645733,"RNF39"
"1303","chr3",147077186,147078019,834,"*",9,1.03387852541361e-26,6.60358700848797e-18,1.12036752527969e-05,2.79197790020162e-18,0.375229562857388,0.176222480075318,"RP11-649A16.1"
"1304","chr3",52272690,52273525,836,"*",8,2.31780656502893e-25,2.71809728525265e-19,4.56535362660384e-05,2.82712339754492e-18,-0.115766706217258,-0.0123328515830975,"RP5-1157M23.2, TLR9, TWF2"
"1305","chr1",25756842,25758112,1271,"*",14,2.21541367839673e-23,3.17300762220252e-20,0.000218636727112701,2.87609869737683e-18,0.0443267323654517,0.0113262576527462,"TMEM57"
"1306","chr2",99224754,99225662,909,"*",11,6.84854058635698e-26,1.42474624951423e-16,7.63721511602849e-05,2.88899831212331e-18,0.0272441859036003,0.00680932496718492,"UNC50, COA5"
"1307","chr7",64363575,64363934,360,"*",5,9.77077764574795e-29,1.38454513084634e-16,4.80361229172152e-09,2.88985214749983e-18,0.219900031800995,0.0899344707770941,"ZNF273"
"1308","chr8",37962497,37963526,1030,"*",14,2.0582685975594e-26,1.10539912480695e-18,0.00079239071612578,2.89972058940046e-18,0.0147832219834263,0.00629456310090371,"ASH2L"
"1309","chr15",100913571,100913948,378,"*",4,5.90955053793395e-26,1.29798774670776e-19,9.46699122727998e-07,2.90627494814251e-18,0.327104063712047,0.289140974335146,"RP11-168G16.2"
"1310","chr15",59062977,59063885,909,"*",12,3.47977493145244e-27,1.78902241586758e-18,2.32647706404201e-05,2.91760417811433e-18,0.0318539727974998,0.00815649156498889,"FAM63B, RP11-30K9.6"
"1311","chr8",4851597,4852488,892,"*",4,2.40812451975423e-30,2.18106832681935e-18,6.25052416675262e-09,2.92561355450361e-18,0.32560128300261,0.218452156668016,"CSMD1"
"1312","chr10",101287059,101287846,788,"*",6,1.83049610062863e-25,4.39878334031964e-20,3.2636108162447e-05,2.93111439511286e-18,0.264001407432917,0.183920731753715,"RP11-129J12.1, RP11-129J12.2"
"1313","chr18",63417385,63418404,1020,"*",7,2.12329669275454e-25,1.30297132147335e-19,4.38512087188129e-06,2.98153312606196e-18,0.224449594905934,0.175579513878972,"CDH7"
"1314","chr2",44588633,44589694,1062,"*",15,8.59116895890426e-25,3.92576173770668e-18,4.48118732339602e-05,3.024757849683e-18,0.01297557702638,0.00631147674569238,"CAMKMT, PREPL"
"1315","chr4",17811979,17813007,1029,"*",9,1.53241970094596e-27,5.12801603097622e-18,7.84842469608425e-05,3.04969502988009e-18,0.0139190446107408,0.00569046721633157,"NCAPG, DCAF16"
"1316","chr16",27280098,27281055,958,"*",10,2.79965231521218e-24,1.75271549417164e-19,4.51320965284243e-05,3.05036798157285e-18,0.100942788351193,0.0158286963981297,"CTD-3203P2.2, NSMCE1"
"1317","chr17",19247837,19248565,729,"*",9,4.36305529628283e-24,2.76399186950287e-20,0.000191318434437953,3.12228794652255e-18,-0.217200783585589,-0.123483497587646,"B9D1, MIR1180"
